,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2019
4717,6839630,2019-05-17,07:35:00,07:42:00,05/17/2019,FORGERY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1022285.0,212504.0,18-24,WHITE HISPANIC,M,20.0,40.7498691,-73.86272585,"(40.7498691, -73.86272585)",103 ST. CORONA PLAZA,17.0,5.0,2019.0,37,103 ST CORONA PLAZA,103 ST CORONA PLAZA,6399657.0
4718,6806803,2019-05-17,18:11:00,(null),05/17/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004926.0,234532.0,(null),(null),(null),12.0,40.81039618,-73.92531074,"(40.81039618, -73.92531074)",JACKSON AV,17.0,5.0,2019.0,28,JACKSON AV,JACKSON AV,1584727.0
4719,6677694,2019-05-17,07:10:00,07:15:00,05/17/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,25-44,BLACK,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",161 ST. YANKEE STADIUM,17.0,5.0,2019.0,232,161 ST YANKEE STADIUM,161 ST YANKEE STADIUM,8254928.0
4720,7017768,2019-05-17,06:00:00,06:05:00,02/11/2020,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991144.0,187337.0,(null),(null),(null),32.0,40.68087083,-73.97514425,"(40.68087083, -73.97514425)",BERGEN ST,17.0,5.0,2019.0,16,BERGEN ST,BERGEN ST,4785815.0
4721,6632224,2019-05-17,22:40:00,22:40:00,05/17/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999342.0,233575.0,25-44,BLACK HISPANIC,M,3.0,40.80777234,-73.94548329,"(40.80777234, -73.94548329)",125 ST,17.0,5.0,2019.0,524,125 ST,125 ST,24775742.0
4722,6811543,2019-05-17,04:30:00,04:40:00,05/24/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005028.0,234516.0,45-64,WHITE HISPANIC,F,12.0,40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",3 AV 149 ST,17.0,5.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
4723,6628209,2019-05-17,18:00:00,21:00:00,05/17/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989220.0,223013.0,UNKNOWN,BLACK,M,1.0,40.778794,-73.98205472,"(40.778794, -73.98205472)",72 ST,17.0,5.0,2019.0,96,72 ST,72 ST,24745492.0
4724,6614809,2019-05-17,16:30:00,16:32:00,05/17/2019,ROBBERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991339.0,189319.0,<18,BLACK,M,30.0,40.68631081,-73.9744391,"(40.68631081, -73.9744391)",LAFAYETTE AV,17.0,5.0,2019.0,14,LAFAYETTE AV,LAFAYETTE AV,1599887.0
4725,6650613,2019-05-17,14:00:00,(null),05/18/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,(null),(null),(null),4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,17.0,5.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
4726,6870158,2019-05-17,08:40:00,08:55:00,05/17/2019,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1015266.0,257032.0,25-44,BLACK,M,11.0,40.87211337,-73.88785272,"(40.87211337, -73.88785272)",BEDFORD PK. BLVD.,17.0,5.0,2019.0,15,BEDFORD PARK BLVD,BEDFORD PARK BLVD,2143375.0
4728,6889020,2019-05-17,10:00:00,10:30:00,05/25/2019,FELONY ASSAULT,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017650.0,257603.0,18-24,BLACK HISPANIC,M,11.0,40.87367189,-73.87922984,"(40.87367189, -73.87922984)",205 ST. NORWOOD,17.0,5.0,2019.0,22,NORWOOD 205 ST,NORWOOD 205 ST,2639003.0
4729,6514310,2019-05-17,17:15:00,17:20:00,05/17/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990502.0,188496.0,25-44,BLACK,F,32.0,40.68405249,-73.97745785,"(40.68405249, -73.97745785)",ATLANTIC AV,17.0,5.0,2019.0,86,ATLANTIC AV,ATLANTIC AV,469819.0
4730,6586003,2019-05-17,16:05:00,16:10:00,05/17/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984990.0,200136.0,25-44,WHITE HISPANIC,M,2.0,40.7160120119955,-73.9973320301008,"(40.7160120119955, -73.9973320301008)",BROOKLYN BRIDGE CITY HALL,17.0,5.0,2019.0,89,BROOKLYN BRIDGE CITY HALL,BROOKLYN BRIDGE CITY HALL,9065146.0
4731,6678368,2019-05-17,19:38:00,19:52:00,05/17/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997374.0,234664.0,25-44,WHITE HISPANIC,M,3.0,40.81076448,-73.95259015,"(40.81076448, -73.95259015)",125 ST,17.0,5.0,2019.0,524,125 ST,125 ST,24775742.0
4732,6519413,2019-05-17,19:22:00,19:27:00,05/17/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990847.0,167337.0,(null),(null),(null),34.0,40.62597542,-73.97623462,"(40.62597542, -73.97623462)","AV ""I""",17.0,5.0,2019.0,7,163 ST AMSTERDAM AV,163 ST AMSTERDAM AV,1390312.0
4733,6662751,2019-05-17,13:00:00,14:00:00,05/18/2019,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996551.0,223272.0,25-44,WHITE HISPANIC,F,4.0,40.77949772,-73.95558406,"(40.77949772, -73.95558406)",86 ST,17.0,5.0,2019.0,132,86 ST,86 ST,34951948.0
4734,6539861,2019-05-17,15:04:00,15:05:00,05/28/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980288.0,195963.0,(null),(null),(null),2.0,40.704549,-74.01428973,"(40.704549, -74.01428973)",BOWLING GREEN,17.0,5.0,2019.0,108,BOWLING GREEN,BOWLING GREEN,8362034.0
4735,6602043,2019-05-17,20:10:00,20:15:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986244.0,209939.0,25-44,BLACK,M,2.0,40.74291039,-73.9928041,"(40.74291039, -73.9928041)",23 ST,17.0,5.0,2019.0,96,23 ST,23 ST,36265338.0
4736,6613602,2019-05-17,10:50:00,10:50:00,05/17/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990946.0,216319.0,(null),(null),(null),1.0,40.76041957,-73.97582929,"(40.76041957, -73.97582929)",5 AV,17.0,5.0,2019.0,45,5 AV 53 ST,5 AV 53 ST,7684091.0
4739,6887539,2019-05-17,23:57:00,23:59:00,05/18/2019,ROBBERY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1038927.0,197178.0,UNKNOWN,WHITE,M,20.0,40.70771584,-73.80278703,"(40.70771584, -73.80278703)",PARSONS BLVD.,17.0,5.0,2019.0,47,PARSONS BLVD,PARSONS BLVD,2086114.0
4740,6576808,2019-05-17,21:10:00,21:16:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997963.0,240371.0,25-44,WHITE HISPANIC,M,3.0,40.8264277,-73.95045075,"(40.8264277, -73.95045075)",145 ST,17.0,5.0,2019.0,99,145 ST,145 ST,11356091.0
4741,6805528,2019-05-17,08:00:00,08:05:00,05/17/2019,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1025246.0,192031.0,45-64,BLACK,M,20.0,40.69366251,-73.85216387,"(40.69366251, -73.85216387)",WOODHAVEN BLVD.,17.0,5.0,2019.0,21,WOODHAVEN BLVD,WOODHAVEN BLVD,7718919.0
4742,6556666,2019-05-17,15:20:00,15:25:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981689.0,199960.0,18-24,BLACK,M,2.0,40.71552033,-74.00923827,"(40.71552033, -74.00923827)",CHAMBERS ST,17.0,5.0,2019.0,35,CHAMBERS ST,CHAMBERS ST,26762095.0
4743,6566478,2019-05-17,07:05:00,(null),05/20/2019,SEX CRIMES,ATTEMPTED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985764.0,213806.0,45-64,WHITE,M,1.0,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",42 ST,17.0,5.0,2019.0,64,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
4744,6659404,2019-05-17,21:40:00,21:50:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,995794.0,236458.0,UNKNOWN,UNKNOWN,M,3.0,40.81569072,-73.95829474,"(40.81569072, -73.95829474)",125 ST,17.0,5.0,2019.0,524,125 ST,125 ST,24775742.0
4745,6541018,2019-05-17,14:25:00,14:45:00,05/17/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985126.0,207917.0,25-44,BLACK,M,2.0,40.73736069,-73.99683897,"(40.73736069, -73.99683897)",14 ST,17.0,5.0,2019.0,272,14 ST,14 ST,28975310.0
4746,6902389,2019-05-17,13:35:00,13:45:00,05/17/2019,ROBBERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009886.0,250359.0,UNKNOWN,BLACK,U,11.0,40.85381528,-73.90733117,"(40.85381528, -73.90733117)",BURNSIDE AV,17.0,5.0,2019.0,45,BURNSIDE AV,BURNSIDE AV,3113514.0
4747,6724736,2019-05-17,12:10:00,12:14:00,05/17/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000998.0,245665.0,(null),(null),(null),3.0,40.84095296,-73.93947116,"(40.84095296, -73.93947116)",168 ST. WASHINGTON HTS.,17.0,5.0,2019.0,93,168 ST,168 ST,6156288.0
4748,6752905,2019-05-17,15:30:00,15:40:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005862.0,190486.0,45-64,BLACK,M,33.0,40.68949041,-73.92206963,"(40.68949041, -73.92206963)",GATES AV,17.0,5.0,2019.0,19,GATES AV,GATES AV,2249791.0
4749,6631291,2019-05-17,19:00:00,19:15:00,05/17/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989173.0,221221.0,25-44,ASIAN / PACIFIC ISLANDER,M,1.0,40.77387545,-73.98222574,"(40.77387545, -73.98222574)",66 ST. LINCOLN CENTER,17.0,5.0,2019.0,38,66 ST LINCOLN CTR,66 ST LINCOLN CTR,7068256.0
4750,6631136,2019-05-17,22:40:00,22:40:00,05/18/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999342.0,233575.0,(null),(null),(null),3.0,40.80777234,-73.94548329,"(40.80777234, -73.94548329)",125 ST,17.0,5.0,2019.0,524,125 ST,125 ST,24775742.0
4751,6906857,2019-05-17,23:30:00,23:40:00,05/18/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019444.0,245654.0,UNKNOWN,UNKNOWN,U,12.0,40.84086852,-73.87280571,"(40.84086852, -73.87280571)",EAST 180 ST,17.0,5.0,2019.0,33,EAST 180 ST,EAST 180 ST,2211198.0
4752,6898508,2019-05-17,09:40:00,09:47:00,05/17/2019,OFFENSES INVOLVING FRAUD,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019779.0,185370.0,25-44,BLACK,M,33.0,40.67540324,-73.87191357,"(40.67540324, -73.87191357)",EUCLID AV,17.0,5.0,2019.0,86,EUCLID AV,EUCLID AV,3240578.0
4753,6553116,2019-05-18,18:00:00,18:10:00,05/18/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983125.0,199091.0,45-64,WHITE,M,2.0,40.71313543,-74.00405805,"(40.71313543, -74.00405805)",BROOKLYN BRIDGE CITY HALL,18.0,5.0,2019.0,89,BROOKLYN BRIDGE CITY HALL,BROOKLYN BRIDGE CITY HALL,9065146.0
4754,6673103,2019-05-18,20:30:00,(null),05/18/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,993063.0,216978.0,25-44,BLACK,F,4.0,40.7622265,-73.96818664,"(40.7622265, -73.96818664)",59 ST,18.0,5.0,2019.0,94,59 ST,59 ST,3664480.0
4755,6678631,2019-05-18,16:30:00,16:33:00,05/18/2019,DANGEROUS DRUGS,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1006644.0,195886.0,18-24,WHITE,M,33.0,40.7043102,-73.91923188,"(40.7043102, -73.91923188)",DEKALB AV,18.0,5.0,2019.0,82,DEKALB AV,DEKALB AV,9999534.0
4756,6544195,2019-05-18,20:00:00,20:15:00,05/18/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,977127.0,168577.0,(null),(null),(null),34.0,40.62937855,-74.02566157,"(40.62937855, -74.02566157)",77 ST,18.0,5.0,2019.0,23,77 ST,77 ST,9495868.0
4757,6519137,2019-05-18,21:00:00,21:20:00,05/18/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,25-44,WHITE HISPANIC,F,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,18.0,5.0,2019.0,107,W. 4 ST,W. 4 ST,14063633.0
4758,6638620,2019-05-18,17:00:00,17:10:00,05/18/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994244.0,218713.0,UNKNOWN,WHITE,M,4.0,40.7669956423899,-73.9639223035387,"(40.7669956423899, -73.9639223035387)",86 ST,18.0,5.0,2019.0,132,86 ST,86 ST,34951948.0
4759,6586937,2019-05-18,15:00:00,15:30:00,05/18/2019,DANGEROUS DRUGS,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,25-44,BLACK,F,2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,18.0,5.0,2019.0,254,34 ST PENN STATION,34 ST PENN STATION,51599040.0
4760,6588219,2019-05-18,01:50:00,01:55:00,05/18/2019,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988353.0,217918.0,(null),(null),(null),1.0,40.76481845,-73.98518947,"(40.76481845, -73.98518947)",59 ST. COLUMBUS CIRCLE,18.0,5.0,2019.0,238,59 ST COLUMBUS CIRCLE,59 ST COLUMBUS CIRCLE,23040650.0
4761,6518685,2019-05-18,06:08:00,07:30:00,05/18/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,UNKNOWN,BLACK,M,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,18.0,5.0,2019.0,107,W. 4 ST,W. 4 ST,14063633.0
4762,6713044,2019-05-18,16:30:00,16:30:00,05/19/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996424.0,210017.0,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,20.0,40.7431245994984,-73.9560680726795,"(40.7431245994984, -73.9560680726795)",QUEENS PLAZA,18.0,5.0,2019.0,27,QUEENS PLAZA,QUEENS PLAZA,4334290.0
4763,6903475,2019-05-18,05:30:00,05:40:00,05/18/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019779.0,185370.0,UNKNOWN,UNKNOWN,U,33.0,40.67540324,-73.87191357,"(40.67540324, -73.87191357)",EUCLID AV,18.0,5.0,2019.0,86,EUCLID AV,EUCLID AV,3240578.0
4764,6518008,2019-05-18,06:00:00,09:00:00,05/18/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,UNKNOWN,UNKNOWN,U,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,18.0,5.0,2019.0,107,W. 4 ST,W. 4 ST,14063633.0
4765,6719039,2019-05-18,23:30:00,23:40:00,05/19/2019,SEX CRIMES,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996424.0,210017.0,45-64,WHITE HISPANIC,M,20.0,40.7431245994984,-73.9560680726795,"(40.7431245994984, -73.9560680726795)",NORTHERN BLVD.,18.0,5.0,2019.0,1,NORTHERN BLVD,NORTHERN BLVD,2008091.0
4766,6766294,2019-05-18,06:25:00,06:39:00,05/18/2019,ROBBERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005983.0,186617.0,UNKNOWN,UNKNOWN,M,33.0,40.67887059,-73.9216458,"(40.67887059, -73.9216458)",RALPH AV,18.0,5.0,2019.0,19,RALPH AV,RALPH AV,1829126.0
4767,6809949,2019-05-18,01:55:00,01:58:00,05/18/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004418.0,234736.0,UNKNOWN,BLACK HISPANIC,M,12.0,40.81094883,-73.92714381,"(40.81094883, -73.92714381)",3 AV 138 ST,18.0,5.0,2019.0,39,3 AV 138 ST,3 AV 138 ST,2503850.0
4769,6639819,2019-05-18,02:30:00,03:00:00,05/18/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987521.0,201066.0,(null),(null),(null),4.0,40.7185558,-73.98820001,"(40.7185558, -73.98820001)",DELANCEY ST,18.0,5.0,2019.0,24,DELANCEY ST,DELANCEY ST,8861296.0
4770,6562160,2019-05-18,02:20:00,02:25:00,05/18/2019,ROBBERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,(null),(null),(null),34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,18.0,5.0,2019.0,47,36 ST,36 ST,5637826.0
4771,6958152,2019-05-18,20:55:00,(null),05/18/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1033013.0,189339.0,(null),(null),(null),23.0,40.68623422,-73.82417476,"(40.68623422, -73.82417476)",LEFFERTS BLVD.,18.0,5.0,2019.0,15,OZONE PARK LEFFERTS BLVD,OZONE PARK LEFFERTS BLVD,2216647.0
4772,6665295,2019-05-18,01:00:00,(null),05/18/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989085.0,205728.0,(null),(null),(null),4.0,40.73135114,-73.9825546,"(40.73135114, -73.9825546)",1 AV,18.0,5.0,2019.0,19,1 AV,1 AV,5345371.0
4773,6671049,2019-05-18,04:10:00,04:15:00,05/18/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,995908.0,183618.0,UNKNOWN,UNKNOWN,U,32.0,40.67065802,-73.95797447,"(40.67065802, -73.95797447)",FRANKLIN AV,18.0,5.0,2019.0,86,FRANKLIN AV,FRANKLIN AV,6977325.0
4774,6681907,2019-05-18,15:33:00,(null),06/18/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,(null),(null),(null),11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",161 ST. YANKEE STADIUM,18.0,5.0,2019.0,232,161 ST YANKEE STADIUM,161 ST YANKEE STADIUM,8254928.0
4775,6548826,2019-05-18,16:18:00,16:42:00,05/28/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980288.0,195963.0,(null),(null),(null),2.0,40.704549,-74.01428973,"(40.704549, -74.01428973)",BOWLING GREEN,18.0,5.0,2019.0,108,BOWLING GREEN,BOWLING GREEN,8362034.0
