,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2022
8994,8467958,2022-10-23,03:12:00,03:13:00,07/18/2023,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988757.0,216332.0,45-64,WHITE HISPANIC,M,1.0,40.76045664314996,-73.98373096728758,"(40.76045664314996, -73.98373096728758)",49 ST,23.0,10.0,2022.0,32,49 ST,49 ST,4692505.0
8995,8198650,2022-10-23,05:20:00,05:30:00,10/23/2022,FELONY ASSAULT,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1016409.0,211680.0,45-64,WHITE HISPANIC,M,20.0,40.74763075,-73.88393715,"(40.74763075, -73.88393715)",82 ST. JACKSON HEIGHTS,23.0,10.0,2022.0,21,82 ST JACKSON HTS,82 ST JACKSON HTS,3751240.0
8996,7855753,2022-10-23,13:05:00,13:20:00,10/23/2022,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,UNKNOWN,UNKNOWN,U,2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,23.0,10.0,2022.0,230,34 ST PENN STATION,34 ST PENN STATION,27668784.0
8997,7974770,2022-10-23,00:05:00,00:06:00,10/23/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986244.0,209939.0,UNKNOWN,WHITE,M,2.0,40.74291039,-73.9928041,"(40.74291039, -73.9928041)",23 ST,23.0,10.0,2022.0,92,23 ST,23 ST,19803472.0
8998,8075674,2022-10-23,00:01:00,05:59:00,10/23/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996546.0,187436.0,UNKNOWN,UNKNOWN,U,30.0,40.6811367,-73.9556676,"(40.6811367, -73.9556676)",FRANKLIN AV,23.0,10.0,2022.0,88,FRANKLIN AV,FRANKLIN AV,3956648.0
8999,7963044,2022-10-23,02:00:00,02:30:00,10/23/2022,PETIT LARCENY,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1006941.0,219842.0,UNKNOWN,UNKNOWN,U,20.0,40.77006271,-73.91807989,"(40.77006271, -73.91807989)",ASTORIA BLVD.,23.0,10.0,2022.0,14,ASTORIA BLVD,ASTORIA BLVD,2182362.0
9000,7934911,2022-10-23,07:49:00,08:10:00,10/26/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,45-64,BLACK,F,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,23.0,10.0,2022.0,126,W. 4 ST,W. 4 ST,8145412.0
9001,7857546,2022-10-23,09:32:00,09:59:00,10/23/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980656.0,197137.0,(null),(null),(null),2.0,40.70777151,-74.01296309,"(40.70777151, -74.01296309)",RECTOR ST,23.0,10.0,2022.0,11,RECTOR ST,RECTOR ST,2358366.0
9002,7888148,2022-10-23,03:04:00,07:30:00,10/23/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986061.0,213320.0,UNKNOWN,BLACK,M,2.0,40.75219043,-73.99346359,"(40.75219043, -73.99346359)",34 ST. PENN STATION,23.0,10.0,2022.0,230,34 ST PENN STATION,34 ST PENN STATION,27668784.0
9003,8094742,2022-10-23,16:00:00,16:08:00,10/23/2022,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1003844.0,250988.0,UNKNOWN,WHITE HISPANIC,F,3.0,40.85555717,-73.9291699,"(40.85555717, -73.9291699)",191 ST,23.0,10.0,2022.0,24,191 ST,191 ST,1534115.0
9004,7869204,2022-10-23,12:40:00,12:45:00,10/23/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,25-44,BLACK,M,4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST,23.0,10.0,2022.0,219,14 ST,14 ST,17985855.0
9005,7983854,2022-10-23,13:30:00,13:35:00,10/31/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,(null),(null),(null),2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,23.0,10.0,2022.0,230,34 ST PENN STATION,34 ST PENN STATION,27668784.0
9006,8043355,2022-10-23,22:12:00,22:15:00,10/23/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1018151.0,207719.0,25-44,WHITE HISPANIC,M,20.0,40.7367523,-73.87767019,"(40.7367523, -73.87767019)",GRAND AVE. NEWTON,23.0,10.0,2022.0,14,GRAND AV NEWTOWN,GRAND AV NEWTOWN,3588300.0
9007,7926352,2022-10-24,11:00:00,12:00:00,10/25/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989085.0,205728.0,<18,BLACK HISPANIC,M,4.0,40.73135114,-73.9825546,"(40.73135114, -73.9825546)",1 AV,24.0,10.0,2022.0,26,1 AV,1 AV,5337253.0
9008,8178689,2022-10-24,02:15:00,02:20:00,10/24/2022,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000557.0,187002.0,25-44,BLACK,M,33.0,40.67993899,-73.94120727,"(40.67993899, -73.94120727)",KINGSTON THROOP AV,24.0,10.0,2022.0,19,KINGSTON THROOP AVS,KINGSTON THROOP AVS,1265471.0
9009,7998177,2022-10-24,18:24:00,18:24:00,10/24/2022,OFFENSES INVOLVING FRAUD,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011612.0,253618.0,25-44,WHITE HISPANIC,M,11.0,40.86275507,-73.90107874,"(40.86275507, -73.90107874)",FORDHAM ROAD,24.0,10.0,2022.0,122,FORDHAM RD,FORDHAM RD,3905133.0
9010,8284719,2022-10-24,17:00:00,17:05:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011020.0,210932.0,UNKNOWN,WHITE,M,20.0,40.74559564,-73.90338918,"(40.74559564, -73.90338918)",61 ST. WOODSIDE,24.0,10.0,2022.0,22,WOODSIDE 61 ST,WOODSIDE 61 ST,3872081.0
9011,8047917,2022-10-24,16:30:00,16:35:00,10/26/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,UNKNOWN,UNKNOWN,U,4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,24.0,10.0,2022.0,145,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,22937475.0
9012,8211463,2022-10-24,01:10:00,01:15:00,10/24/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1020429.0,212242.0,18-24,WHITE HISPANIC,M,20.0,40.74915777,-73.86942584,"(40.74915777, -73.86942584)",JUNCTION BLVD.,24.0,10.0,2022.0,46,JUNCTION BLVD,JUNCTION BLVD,5520086.0
9013,8013430,2022-10-24,13:50:00,13:55:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988089.0,190305.0,UNKNOWN,UNKNOWN,U,30.0,40.68901916,-73.98615711,"(40.68901916, -73.98615711)",HOYT SCHERMERHORN,24.0,10.0,2022.0,67,HOYT SCHERMERHORN ST,HOYT SCHERMERHORN ST,2308619.0
9014,7883929,2022-10-24,10:22:00,10:27:00,10/24/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988902.0,192641.0,25-44,BLACK,M,30.0,40.6954388081238,-73.9832253756043,"(40.6954388081238, -73.9832253756043)",HOYT ST,24.0,10.0,2022.0,15,HOYT ST,HOYT ST,1397715.0
9015,7976496,2022-10-24,20:48:00,(null),10/24/2022,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,995369.0,221138.0,25-44,BLACK,U,4.0,40.77364202,-73.95985551,"(40.77364202, -73.95985551)",77 ST,24.0,10.0,2022.0,15,77 ST,77 ST,6381436.0
9017,7995107,2022-10-24,16:35:00,16:45:00,10/24/2022,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009886.0,250359.0,45-64,BLACK,M,11.0,40.85381528,-73.90733117,"(40.85381528, -73.90733117)",BURNSIDE AV,24.0,10.0,2022.0,49,BURNSIDE AV,BURNSIDE AV,1824767.0
9018,8861860,2022-10-24,08:51:00,(null),02/02/2023,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1037559.0,194576.0,25-44,BLACK,M,20.0,40.70058232,-73.80774181,"(40.70058232, -73.80774181)",SUTPHIN BLVD. ARCHER AVE.,24.0,10.0,2022.0,71,SUTPHIN BLVD,SUTPHIN BLVD,836028.0
9020,7879102,2022-10-24,10:05:00,(null),10/25/2022,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989468.0,148972.0,25-44,WHITE HISPANIC,F,34.0,40.57556814,-73.98121659,"(40.57556814, -73.98121659)",STILLWELL AV CONEY ISLAND,24.0,10.0,2022.0,90,CONEY ISLAND STILLWELL AV,CONEY ISLAND STILLWELL AV,2879052.0
9021,7903376,2022-10-24,21:45:00,21:50:00,10/24/2022,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994685.0,180860.0,25-44,BLACK,M,32.0,40.66308945,-73.96238749,"(40.66308945, -73.96238749)",PROSPECT PARK,24.0,10.0,2022.0,43,PROSPECT PARK,PROSPECT PARK,2077169.0
9022,7944369,2022-10-24,09:09:00,09:15:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,<18,WHITE HISPANIC,F,4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST,24.0,10.0,2022.0,219,14 ST,14 ST,17985855.0
9023,7964971,2022-10-24,19:36:00,19:40:00,10/24/2022,ADMINISTRATIVE CODE,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994567.0,179920.0,45-64,BLACK HISPANIC,M,32.0,40.66050949,-73.96281426,"(40.66050949, -73.96281426)",PROSPECT PARK,24.0,10.0,2022.0,43,PROSPECT PARK,PROSPECT PARK,2077169.0
9025,8036959,2022-10-24,20:30:00,00:01:00,10/25/2022,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017650.0,257603.0,UNKNOWN,UNKNOWN,U,11.0,40.87367189,-73.87922984,"(40.87367189, -73.87922984)",205 ST. NORWOOD,24.0,10.0,2022.0,25,NORWOOD 205 ST,NORWOOD 205 ST,1435139.0
9026,8183033,2022-10-24,09:35:00,09:50:00,10/24/2022,GRAND LARCENY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014244.0,211379.0,UNKNOWN,UNKNOWN,U,20.0,40.74681219,-73.89175204,"(40.74681219, -73.89175204)",ROOSEVELT AVE. JACKSON HEIGHTS,24.0,10.0,2022.0,77,82 ST JACKSON HTS,82 ST JACKSON HTS,3751240.0
9028,7882567,2022-10-24,10:10:00,10:15:00,10/25/2022,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989468.0,148972.0,25-44,WHITE HISPANIC,F,34.0,40.57556814,-73.98121659,"(40.57556814, -73.98121659)",STILLWELL AV CONEY ISLAND,24.0,10.0,2022.0,90,CONEY ISLAND STILLWELL AV,CONEY ISLAND STILLWELL AV,2879052.0
9029,7950928,2022-10-24,14:20:00,14:25:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984869.0,185103.0,UNKNOWN,UNKNOWN,U,30.0,40.67474166,-73.99776845,"(40.67474166, -73.99776845)",SMITH 9 ST,24.0,10.0,2022.0,16,SMITH 9 ST,SMITH 9 ST,881979.0
9030,8552553,2022-10-24,12:00:00,14:00:00,08/24/2023,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999342.0,233575.0,UNKNOWN,UNKNOWN,U,3.0,40.80777234464976,-73.94548329252599,"(40.807772344649756, -73.94548329252599)",125 ST,24.0,10.0,2022.0,349,125 ST,125 ST,13941068.0
9032,8094870,2022-10-24,22:20:00,22:21:00,10/24/2022,FELONY ASSAULT,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1037559.0,194576.0,18-24,WHITE HISPANIC,M,20.0,40.70058232,-73.80774181,"(40.70058232, -73.80774181)",SUTPHIN BLVD. ARCHER AVE.,24.0,10.0,2022.0,71,SUTPHIN BLVD,SUTPHIN BLVD,836028.0
9033,7971987,2022-10-24,09:07:00,09:10:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986546.0,207135.0,25-44,WHITE HISPANIC,M,4.0,40.73521404,-73.99171521,"(40.73521404, -73.99171521)",DISTRICT 4 OFFICE,24.0,10.0,2022.0,5,4 AV,4 AV,2559111.0
9034,7859405,2022-10-24,21:00:00,21:10:00,10/24/2022,ROBBERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984869.0,185103.0,18-24,BLACK,M,30.0,40.67474166,-73.99776845,"(40.67474166, -73.99776845)",SMITH 9 ST,24.0,10.0,2022.0,16,SMITH 9 ST,SMITH 9 ST,881979.0
9035,7948086,2022-10-24,09:36:00,09:38:00,10/24/2022,ADMINISTRATIVE CODE,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991374.0,187227.0,25-44,ASIAN / PACIFIC ISLANDER,M,32.0,40.68057934,-73.97431601,"(40.68057934, -73.97431601)",GRAND ARMY PLAZA,24.0,10.0,2022.0,37,GRAND ARMY PLAZA,GRAND ARMY PLAZA,1390871.0
9036,7931191,2022-10-24,11:30:00,11:40:00,10/25/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989085.0,205728.0,<18,BLACK HISPANIC,M,4.0,40.73135114,-73.9825546,"(40.73135114, -73.9825546)",1 AV,24.0,10.0,2022.0,26,1 AV,1 AV,5337253.0
9037,8009678,2022-10-24,13:50:00,13:55:00,10/24/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988089.0,190305.0,UNKNOWN,UNKNOWN,U,30.0,40.68901916,-73.98615711,"(40.68901916, -73.98615711)",HOYT SCHERMERHORN,24.0,10.0,2022.0,67,HOYT SCHERMERHORN ST,HOYT SCHERMERHORN ST,2308619.0
9038,7945244,2022-10-24,09:38:00,10:10:00,10/24/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,25-44,BLACK,M,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,24.0,10.0,2022.0,126,W. 4 ST,W. 4 ST,8145412.0
9039,7920205,2022-10-24,01:00:00,10:00:00,10/26/2022,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996696.0,190463.0,UNKNOWN,UNKNOWN,U,30.0,40.68944491,-73.9551212,"(40.68944491, -73.9551212)",BEDFORD NOSTRAND AV,24.0,10.0,2022.0,22,BEDFORD NOSTRAND AVS,BEDFORD NOSTRAND AVS,1810693.0
9040,8193854,2022-10-25,19:05:00,19:15:00,10/26/2022,GRAND LARCENY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1016409.0,211680.0,18-24,BLACK HISPANIC,M,20.0,40.74763075,-73.88393715,"(40.74763075, -73.88393715)",82 ST. JACKSON HEIGHTS,25.0,10.0,2022.0,21,82 ST JACKSON HTS,82 ST JACKSON HTS,3751240.0
9041,7945945,2022-10-25,08:15:00,08:20:00,10/25/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984103.0,201020.0,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,2.0,40.71843015,-74.00053029,"(40.71843015, -74.00053029)",CANAL ST,25.0,10.0,2022.0,116,CANAL ST,CANAL ST,12915823.0
9042,7856417,2022-10-25,19:47:00,20:02:00,10/25/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984791.0,209846.0,25-44,BLACK,M,2.0,40.7426636084461,-73.9980491084798,"(40.7426636084461, -73.9980491084798)",14 ST,25.0,10.0,2022.0,219,14 ST,14 ST,17985855.0
9043,8006377,2022-10-25,23:31:00,23:45:00,10/25/2022,OTHER OFFENSES RELATED TO THEF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989468.0,148972.0,25-44,BLACK,M,34.0,40.57556814,-73.98121659,"(40.57556814, -73.98121659)",STILLWELL AV CONEY ISLAND,25.0,10.0,2022.0,90,CONEY ISLAND STILLWELL AV,CONEY ISLAND STILLWELL AV,2879052.0
9045,7933885,2022-10-25,15:57:00,16:00:00,10/26/2022,HARRASSMENT 2,COMPLETED,VIOLATION,(null),(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,982285.0,201681.0,25-44,BLACK,U,2.0,40.72025484,-74.00708983,"(40.72025484, -74.00708983)",CANAL ST,25.0,10.0,2022.0,116,CANAL ST,CANAL ST,12915823.0
9046,7954906,2022-10-25,13:40:00,13:56:00,10/25/2022,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,992742.0,225382.0,45-64,WHITE HISPANIC,M,1.0,40.78529359,-73.96933477,"(40.78529359, -73.96933477)",86 ST,25.0,10.0,2022.0,102,86 ST,86 ST,22211265.0
9047,8160341,2022-10-25,00:53:00,00:56:00,10/25/2022,ADMINISTRATIVE CODE,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010719.0,186857.0,45-64,BLACK,M,33.0,40.67951644,-73.90457012,"(40.67951644, -73.90457012)",BROADWAY EASTERN PKWY,25.0,10.0,2022.0,174,BROADWAY,BROADWAY,3361200.0
9048,8423081,2022-10-25,22:42:00,22:43:00,07/18/2023,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986061.0,213320.0,45-64,WHITE HISPANIC,M,2.0,40.75219043401121,-73.99346359839569,"(40.75219043401121, -73.99346359839569)",34 ST. PENN STATION,25.0,10.0,2022.0,230,34 ST PENN STATION,34 ST PENN STATION,27668784.0
9049,8031135,2022-10-25,07:56:00,07:57:00,10/25/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988902.0,192641.0,45-64,BLACK,M,30.0,40.6954388081238,-73.9832253756043,"(40.6954388081238, -73.9832253756043)",DEKALB AV,25.0,10.0,2022.0,67,DEKALB AV,DEKALB AV,6400514.0
9050,7869495,2022-10-25,02:40:00,02:50:00,10/25/2022,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989266.0,217247.0,UNKNOWN,UNKNOWN,U,1.0,40.7629678,-73.98189293,"(40.7629678, -73.98189293)",7 AV,25.0,10.0,2022.0,42,7 AV,7 AV,7371511.0
9051,7999612,2022-10-25,15:05:00,15:12:00,10/25/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1006670.0,254235.0,<18,BLACK HISPANIC,M,3.0,40.86446248,-73.91894337,"(40.86446248, -73.91894337)",207 ST,25.0,10.0,2022.0,11,207 ST,207 ST,1307026.0
9052,8164147,2022-10-25,12:23:00,12:28:00,10/25/2022,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010774.0,185570.0,25-44,BLACK,M,33.0,40.67598376,-73.90437689,"(40.67598376, -73.90437689)",ATLANTIC AV,25.0,10.0,2022.0,106,ATLANTIC AV,ATLANTIC AV,332637.0
9053,7953302,2022-10-25,19:10:00,19:20:00,10/27/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1003358.0,182945.0,18-24,WHITE,M,32.0,40.66879784,-73.93112014,"(40.66879784, -73.93112014)",UTICA AVE. CROWN HEIGHTS,25.0,10.0,2022.0,113,CROWN HEIGHTS UTICA AV,CROWN HEIGHTS UTICA AV,4584880.0
9054,7954688,2022-10-25,10:09:00,10:13:00,10/25/2022,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991374.0,187227.0,25-44,BLACK,M,32.0,40.68057934,-73.97431601,"(40.68057934, -73.97431601)",GRAND ARMY PLAZA,25.0,10.0,2022.0,37,GRAND ARMY PLAZA,GRAND ARMY PLAZA,1390871.0
9055,7981897,2022-10-25,14:16:00,14:30:00,10/25/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986244.0,209939.0,(null),(null),(null),2.0,40.74291039,-73.9928041,"(40.74291039, -73.9928041)",23 ST,25.0,10.0,2022.0,92,23 ST,23 ST,19803472.0
9058,7993862,2022-10-25,10:30:00,10:35:00,10/25/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996551.0,223272.0,45-64,WHITE HISPANIC,M,4.0,40.77949772,-73.95558406,"(40.77949772, -73.95558406)",86 ST,25.0,10.0,2022.0,102,86 ST,86 ST,22211265.0
9059,8136452,2022-10-25,22:00:00,22:02:00,10/25/2022,ADMINISTRATIVE CODE,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009205.0,188000.0,45-64,BLACK,M,33.0,40.68265812,-73.91002437,"(40.68265812, -73.91002437)",CHAUNCEY ST,25.0,10.0,2022.0,9,CHAUNCEY ST,CHAUNCEY ST,569841.0
9060,7863041,2022-10-25,21:29:00,21:31:00,10/25/2022,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988353.0,217918.0,18-24,BLACK,M,1.0,40.76481845,-73.98518947,"(40.76481845, -73.98518947)",59 ST. COLUMBUS CIRCLE,25.0,10.0,2022.0,182,59 ST COLUMBUS CIRCLE,59 ST COLUMBUS CIRCLE,13777313.0
9061,8062159,2022-10-25,11:30:00,12:00:00,10/25/2022,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001575.0,232339.0,25-44,ASIAN / PACIFIC ISLANDER,M,4.0,40.80437576,-73.93742023,"(40.80437576, -73.93742023)",125 ST,25.0,10.0,2022.0,349,125 ST,125 ST,13941068.0
9062,8365254,2022-10-25,22:08:00,22:12:00,10/26/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1053677.0,159044.0,(null),(null),(null),23.0,40.60295162,-73.74997673,"(40.60295162, -73.74997673)",BEACH 36 ST,25.0,10.0,2022.0,10,BEACH 36 ST,BEACH 36 ST,174537.0
9063,8202754,2022-10-25,14:20:00,14:25:00,10/25/2022,DANGEROUS WEAPONS,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010287.0,186518.0,18-24,BLACK,F,33.0,40.67858725,-73.90612894,"(40.67858725, -73.90612894)",BROADWAY EAST NEW YORK,25.0,10.0,2022.0,189,BROADWAY,BROADWAY,3361200.0
